name,lenS,label,名詞,agent_utterance,dialogue_act,general,context,questionmark,depend_word,nod_word,information_offer,question_depend_o,question_depend_x,response_demonstrative_o,response_demonstrative_x,UI3average,UI3average_diff,u_utte_len_after,u_utte_len_before,num_noun_after,num_noun_before,theme_index,theme,freq,information_offer_n,response_demonstrative_o_n,response_demonstrative_x_n,question_depend_o_n,question_depend_x_n,lenS_n,general_n,context_n,UI3average_n,UI3average_diff_n,num_noun_after_n,num_noun_before_n,u_utte_len_after_n,u_utte_len_before_n,theme_index_n,cls
1902M5002_080,13.0,4.8,0, 使い心地はどうですか？,qw,1.0,3,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,0.5999999999999996,23.68,19.015,0,0,11,エスエヌエス,10,0.0,0.0,0.0,0.0,1.0,0.09375,0.0,0.025000000000000005,0.6153846153846154,0.5714285714285714,0.0,0.0,0.06599299988709496,0.052825448797561264,0.4074074074074074,question_depend_x
1902M5003_072,13.0,5.2,4, 使い心地はどうですか？,qw,1.0,3,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,1.0,72.85,11.445,4,0,5,エスエヌエス,10,0.0,0.0,0.0,0.0,1.0,0.09375,0.0,0.025000000000000005,0.6923076923076925,0.6428571428571428,0.1,0.0,0.20478152873433444,0.031458168680140015,0.1851851851851852,question_depend_x
1902F2002_077,20.0,5.0,0, いいですね，私も使ってみたいです！,pa,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,-0.20000000000000015,24.145,28.16,0,0,9,エスエヌエス,2,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.653846153846154,0.42857142857142855,0.0,0.0,0.06730552105679125,0.07863836513492152,0.3333333333333333,response_demonstrative_x
1902M5002_081,20.0,4.6,0, いいですね，私も使ってみたいです！,pa,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,4.6,-0.20000000000000015,21.055,23.68,0,0,12,エスエヌエス,2,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5769230769230769,0.42857142857142855,0.0,0.0,0.058583606187196574,0.06599299988709496,0.4444444444444444,response_demonstrative_x
1902F2002_078,20.0,5.4,1, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,5.4,0.4000000000000004,34.265,24.145,1,0,10,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.7307692307692311,0.5357142857142858,0.025,0.0,0.09587049791125664,0.06730552105679125,0.3703703703703704,question_depend_o
1902F3002_051,20.0,5.2,9, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,5.2,0.4000000000000004,68.78,41.24,9,4,3,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.6923076923076925,0.5357142857142858,0.225,0.1,0.19329344021677766,0.11555831545670092,0.1111111111111111,question_depend_o
1902F4001_048,20.0,6.0,14, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,157.645,37.45,14,1,4,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.8461538461538465,0.8214285714285714,0.35000000000000003,0.025,0.4441261149373378,0.10486056226713336,0.14814814814814814,question_depend_o
1902F4002_052,20.0,5.2,8, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,5.2,-0.20000000000000015,106.515,80.185,8,2,10,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.6923076923076925,0.42857142857142855,0.2,0.05,0.2998052387941741,0.2254854917014791,0.3703703703703704,question_depend_o
1902F4003_047,20.0,5.2,14, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,5.2,1.4000000000000004,121.25,4.165,14,0,8,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.6923076923076925,0.7142857142857144,0.35000000000000003,0.0,0.3413966354296037,0.010909450152421816,0.2962962962962963,question_depend_o
1902F4004_057,20.0,4.8,7, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,4.8,0.20000000000000015,105.4,30.73,7,2,9,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.6153846153846154,0.5,0.17500000000000002,0.05,0.2966580106130744,0.08589251439539347,0.3333333333333333,question_depend_o
1902F4005_061,20.0,5.2,3, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,5.2,0.6000000000000005,83.82,26.73,3,0,8,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.6923076923076925,0.5714285714285715,0.07500000000000001,0.0,0.2357457378344812,0.07460200970983405,0.2962962962962963,question_depend_o
1902F4006_085,20.0,4.8,5, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,4.8,1.1999999999999995,57.22000000000001,39.87000000000001,5,0,10,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.6153846153846154,0.6785714285714285,0.125,0.0,0.16066388167551093,0.11169131760189684,0.3703703703703704,question_depend_o
1902F4008_051,20.0,4.8,7, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,4.8,0.0,142.505,33.145,7,0,7,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.6153846153846154,0.4642857142857143,0.17500000000000002,0.0,0.4013915547024953,0.0927091565993,0.25925925925925924,question_depend_o
1902F4011_063,20.0,4.4,12, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,4.4,0.6000000000000005,107.12,37.985,12,1,7,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.5384615384615385,0.5714285714285715,0.30000000000000004,0.025,0.301512927627865,0.10637066726882694,0.25925925925925924,question_depend_o
1902M2001_059,20.0,4.6,7, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,4.6,-0.8000000000000007,120.06,26.215000000000003,7,2,8,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.5769230769230769,0.3214285714285713,0.17500000000000002,0.05,0.33803771028564983,0.07314835723156828,0.2962962962962963,question_depend_o
1902M3001_062,20.0,5.2,8, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,5.2,0.0,54.625,47.19000000000001,8,8,9,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.6923076923076925,0.4642857142857143,0.2,0.2,0.15333916676075424,0.13235294117647062,0.3333333333333333,question_depend_o
1902M4003_057,20.0,4.4,5, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,4.4,-0.39999999999999947,83.03,64.205,5,1,4,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.5384615384615385,0.39285714285714296,0.125,0.025,0.23351586315908324,0.1803799254826691,0.14814814814814814,question_depend_o
1902M5001_038,20.0,5.4,3, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,5.4,-1.0,101.91,39.77,3,1,5,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.7307692307692311,0.2857142857142857,0.07500000000000001,0.025,0.28680704527492384,0.11140905498475782,0.1851851851851852,question_depend_o
1902M5002_078,20.0,5.4,2, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,5.4,1.0,96.32999999999998,21.76,2,2,9,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.7307692307692311,0.6428571428571428,0.05,0.05,0.27105679123856835,0.06057355763802642,0.3333333333333333,question_depend_o
1902M5003_070,20.0,5.2,4, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,5.2,0.4000000000000004,53.705,30.035,4,1,3,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.6923076923076925,0.5357142857142858,0.1,0.025,0.15074235068307554,0.08393078920627753,0.1111111111111111,question_depend_o
1902M7001_040,20.0,5.2,5, 具体的にどういったものを買いますか？,qw,1.0,4,1,1,0,0.0,1.0,0.0,0.0,0.0,5.2,0.20000000000000015,94.27,24.58,5,2,2,エスエヌエス,17,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.037500000000000006,0.6923076923076925,0.5,0.125,0.05,0.2652421813255053,0.06853336344134585,0.07407407407407407,question_depend_o
1902F2002_079,22.0,4.8,0, そうですか，いいものが見つかるといいですね．,oa,1.0,5,0,0,1,0.0,0.0,0.0,0.0,1.0,4.8,-0.6000000000000005,22.285,34.265,0,1,11,エスエヌエス,10,0.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.05,0.6153846153846154,0.3571428571428571,0.0,0.025,0.0620554363780061,0.09587049791125664,0.4074074074074074,response_demonstrative_x
1902F3001_046,22.0,4.6,0, そうですか，いいものが見つかるといいですね．,oa,1.0,5,0,0,1,0.0,0.0,0.0,0.0,1.0,4.6,-0.6000000000000005,29.295,65.99000000000001,0,9,10,エスエヌエス,10,0.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.05,0.5769230769230769,0.3571428571428571,0.0,0.225,0.08184204583944904,0.18541831319860005,0.3703703703703704,response_demonstrative_x
1902F3002_053,22.0,4.0,0, そうですか，いいものが見つかるといいですね．,oa,1.0,5,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,19.845,18.77,0,0,5,エスエヌエス,10,0.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.05,0.4615384615384616,0.4642857142857143,0.0,0.0,0.05516822851981484,0.052133905385570736,0.1851851851851852,response_demonstrative_x
1902F4005_063,22.0,3.8,0, そうですか，いいものが見つかるといいですね．,oa,1.0,5,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-0.20000000000000015,14.704999999999998,18.045,0,0,10,エスエヌエス,10,0.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.05,0.4230769230769231,0.42857142857142855,0.0,0.0,0.04065992999887095,0.05008750141131309,0.3703703703703704,response_demonstrative_x
1902F4008_053,22.0,4.0,0, そうですか，いいものが見つかるといいですね．,oa,1.0,5,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,25.055,6.414999999999999,0,0,9,エスエヌエス,10,0.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.05,0.4615384615384616,0.4642857142857143,0.0,0.0,0.06987411087275602,0.017260359038048997,0.3333333333333333,response_demonstrative_x
1902F4011_065,22.0,3.6,0, そうですか，いいものが見つかるといいですね．,oa,1.0,5,0,0,1,0.0,0.0,0.0,0.0,1.0,3.6,-0.3999999999999999,24.26,9.235,0,0,9,エスエヌエス,10,0.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.05,0.3846153846153848,0.3928571428571429,0.0,0.0,0.0676301230665011,0.02522016484136841,0.3333333333333333,response_demonstrative_x
1902M2001_061,22.0,4.4,0, そうですか，いいものが見つかるといいですね．,oa,1.0,5,0,0,1,0.0,0.0,0.0,0.0,1.0,4.4,0.4000000000000004,27.1,6.5600000000000005,0,0,10,エスエヌエス,10,0.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.05,0.5384615384615385,0.5357142857142858,0.0,0.0,0.0756463813932483,0.017669639832900534,0.3703703703703704,response_demonstrative_x
1902M4003_058,22.0,3.8,0, そうですか，いいものが見つかるといいですね．,oa,1.0,5,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-0.6000000000000005,15.405,83.03,0,5,5,エスエヌエス,10,0.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.05,0.4230769230769231,0.3571428571428571,0.0,0.125,0.04263576831884385,0.23351586315908324,0.1851851851851852,response_demonstrative_x
1902M5003_073,22.0,4.2,0, そうですか，いいものが見つかるといいですね．,oa,1.0,5,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-1.0,31.03,72.85,0,4,6,エスエヌエス,10,0.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.05,0.5000000000000002,0.2857142857142857,0.0,0.1,0.08673930224681045,0.20478152873433444,0.2222222222222222,response_demonstrative_x
1902M7001_042,22.0,3.0,0, そうですか，いいものが見つかるといいですね．,oa,1.0,5,0,0,1,0.0,0.0,0.0,0.0,1.0,3.0,-0.20000000000000015,46.61,68.25999999999999,0,0,4,エスエヌエス,10,0.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.05,0.2692307692307693,0.42857142857142855,0.0,0.0,0.1307158179970645,0.19182567460765496,0.14814814814814814,response_demonstrative_x
1902F2002_087,21.0,4.8,0, なるほど、それは素晴らしい経験ですね。,pa,1.1111111111111112,5,0,1,1,0.0,0.0,0.0,1.0,0.0,4.8,-1.4000000000000004,26.185,89.42,0,7,6,旅行,10,0.0,1.0,0.0,0.0,0.0,0.17708333333333334,0.0325476992143659,0.05,0.6153846153846154,0.21428571428571425,0.0,0.17500000000000002,0.07306367844642657,0.25155244439426444,0.2222222222222222,response_demonstrative_o
1902F4001_068,21.0,4.8,0, なるほど、それは素晴らしい経験ですね。,pa,1.1111111111111112,5,0,1,1,0.0,0.0,0.0,1.0,0.0,4.8,-1.0,13.1,110.98,0,5,9,旅行,10,0.0,1.0,0.0,0.0,0.0,0.17708333333333334,0.0325476992143659,0.05,0.6153846153846154,0.2857142857142857,0.0,0.125,0.03612961499379023,0.3124082646494299,0.3333333333333333,response_demonstrative_o
1902F4004_070,21.0,4.2,2, なるほど、それは素晴らしい経験ですね。,pa,1.1111111111111112,5,0,1,1,0.0,0.0,0.0,1.0,0.0,4.2,0.0,49.425,15.075,2,0,9,旅行,10,0.0,1.0,0.0,0.0,0.0,0.17708333333333334,0.0325476992143659,0.05,0.5000000000000002,0.4642857142857143,0.05,0.0,0.13866151066952695,0.041704301682285214,0.3333333333333333,response_demonstrative_o
1902F4006_097,21.0,4.4,0, なるほど、それは素晴らしい経験ですね。,pa,1.1111111111111112,5,0,1,1,0.0,0.0,0.0,1.0,0.0,4.4,-1.3999999999999997,8.100000000000001,51.6,0,6,9,旅行,10,0.0,1.0,0.0,0.0,0.0,0.17708333333333334,0.0325476992143659,0.05,0.5384615384615385,0.21428571428571444,0.0,0.15000000000000002,0.022016484136840923,0.1448007225922999,0.3333333333333333,response_demonstrative_o
1902F4007_056,21.0,4.2,0, なるほど、それは素晴らしい経験ですね。,pa,1.1111111111111112,5,0,1,1,0.0,0.0,0.0,1.0,0.0,4.2,-1.7999999999999998,19.945,216.45,0,15,9,旅行,10,0.0,1.0,0.0,0.0,0.0,0.17708333333333334,0.0325476992143659,0.05,0.5000000000000002,0.14285714285714296,0.0,0.375,0.05545049113695383,0.6101106469459184,0.3333333333333333,response_demonstrative_o
1902F4009_089,21.0,4.2,0, なるほど、それは素晴らしい経験ですね。,pa,1.1111111111111112,5,0,1,1,0.0,0.0,0.0,1.0,0.0,4.2,-1.0,7.365,77.89500000000002,0,1,10,旅行,10,0.0,1.0,0.0,0.0,0.0,0.17708333333333334,0.0325476992143659,0.05,0.5000000000000002,0.2857142857142857,0.0,0.025,0.019941853900869368,0.21902167776899634,0.3703703703703704,response_demonstrative_o
1902F7002_073,21.0,5.0,0, なるほど、それは素晴らしい経験ですね。,pa,1.1111111111111112,5,0,1,1,0.0,0.0,0.0,1.0,0.0,5.0,-1.5999999999999996,14.09,102.745,0,10,4,旅行,10,0.0,1.0,0.0,0.0,0.0,0.17708333333333334,0.0325476992143659,0.05,0.653846153846154,0.17857142857142871,0.0,0.25,0.03892401490346619,0.2891639381280344,0.14814814814814814,response_demonstrative_o
1902F7003_048,21.0,4.0,0, なるほど、それは素晴らしい経験ですね。,pa,1.1111111111111112,5,0,1,1,0.0,0.0,0.0,1.0,0.0,4.0,-2.0,14.445,297.165,0,28,4,旅行,10,0.0,1.0,0.0,0.0,0.0,0.17708333333333334,0.0325476992143659,0.05,0.4615384615384616,0.1071428571428572,0.0,0.7000000000000001,0.03992604719430959,0.8379389183696512,0.14814814814814814,response_demonstrative_o
1902F7003_051,21.0,3.6,0, なるほど、それは素晴らしい経験ですね。,pa,1.1111111111111112,5,0,1,1,0.0,0.0,0.0,1.0,0.0,3.6,-2.4,17.28,154.35,0,18,7,旅行,10,0.0,1.0,0.0,0.0,0.0,0.17708333333333334,0.0325476992143659,0.05,0.3846153846153848,0.03571428571428581,0.0,0.45,0.04792819239019985,0.43482556170260817,0.25925925925925924,response_demonstrative_o
1902M4001_067,21.0,5.4,0, なるほど、それは素晴らしい経験ですね。,pa,1.1111111111111112,5,0,1,1,0.0,0.0,0.0,1.0,0.0,5.4,-0.7999999999999998,27.480000000000004,71.975,0,9,13,旅行,10,0.0,1.0,0.0,0.0,0.0,0.17708333333333334,0.0325476992143659,0.05,0.7307692307692311,0.3214285714285715,0.0,0.225,0.07671897933837646,0.20231173083436832,0.4814814814814815,response_demonstrative_o
1902F2002_088,24.0,5.6,0, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.6,0.7999999999999998,19.835,26.185,0,0,7,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.7692307692307694,0.6071428571428571,0.0,0.0,0.055140002258100944,0.07306367844642657,0.25925925925925924,response_demonstrative_o
1902F4001_067,24.0,5.8,5, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.8,-0.20000000000000015,110.98,144.55,5,12,8,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.8076923076923079,0.42857142857142855,0.125,0.30000000000000004,0.3124082646494299,0.4071638252229876,0.2962962962962963,response_demonstrative_o
1902F4002_059,24.0,5.2,0, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.2,-0.39999999999999947,21.825000000000006,100.2,0,5,4,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.6923076923076925,0.39285714285714296,0.0,0.125,0.060757028339166776,0.2819803545218471,0.14814814814814814,response_demonstrative_o
1902F4005_071,24.0,5.4,1, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.4,0.4000000000000004,25.8,29.225,1,0,7,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.7307692307692311,0.5357142857142858,0.025,0.0,0.07197696737044147,0.08164446200745175,0.25925925925925924,response_demonstrative_o
1902F4006_093,24.0,5.6,0, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.6,1.5999999999999996,17.35,8.629999999999999,0,0,5,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.7692307692307694,0.7499999999999999,0.0,0.0,0.04812577622219714,0.023512476007677544,0.1851851851851852,response_demonstrative_o
1902F4008_063,24.0,5.8,2, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.8,1.7999999999999998,65.925,18.275,2,0,9,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.8076923076923079,0.7857142857142856,0.05,0.0,0.18523484249745967,0.05073670543073276,0.3333333333333333,response_demonstrative_o
1902F4009_088,24.0,5.2,1, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.2,1.0,77.89500000000002,5.61,1,0,9,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.6923076923076925,0.6428571428571428,0.025,0.0,0.21902167776899634,0.014988144970080166,0.3333333333333333,response_demonstrative_o
1902F4010_076,24.0,4.0,5, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,4.0,-2.4000000000000004,57.025,101.75,5,12,5,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.4615384615384616,0.0357142857142857,0.125,0.30000000000000004,0.16011346957208988,0.28635542508750145,0.1851851851851852,response_demonstrative_o
1902F4011_074,24.0,5.4,7, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.4,0.20000000000000015,117.445,14.235,7,0,7,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.7307692307692311,0.5,0.17500000000000002,0.0,0.3306565428474654,0.03933329569831771,0.25925925925925924,response_demonstrative_o
1902F6001_051,24.0,5.2,3, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.2,0.6000000000000005,44.19,31.230000000000004,3,1,6,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.6923076923076925,0.5714285714285715,0.07500000000000001,0.025,0.12388506266230102,0.08730382748108842,0.2222222222222222,response_demonstrative_o
1902F6002_058,24.0,5.2,1, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.2,-0.39999999999999947,36.685,43.32,1,2,7,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.6923076923076925,0.39285714285714296,0.025,0.05,0.10270125324602013,0.12142937789319184,0.25925925925925924,response_demonstrative_o
1902F7001_061,24.0,3.0,2, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,3.0,-2.4000000000000004,55.405,47.895,2,2,4,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.2692307692307693,0.0357142857142857,0.05,0.05,0.15554081517443832,0.13434289262730048,0.14814814814814814,response_demonstrative_o
1902F7002_074,24.0,6.2,4, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,6.2,1.2000000000000002,58.78999999999999,14.09,4,0,5,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.8846153846153848,0.6785714285714286,0.1,0.0,0.16509540476459295,0.03892401490346619,0.1851851851851852,response_demonstrative_o
1902M4001_063,24.0,6.4,4, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,6.4,0.20000000000000015,44.15,117.4,4,18,9,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.9230769230769234,0.5,0.1,0.45,0.12377215761544542,0.3305295246697528,0.3333333333333333,response_demonstrative_o
1902M4002_084,24.0,3.2,4, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,3.2,-1.7999999999999998,46.675,22.795,4,0,6,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.30769230769230776,0.14285714285714296,0.1,0.0,0.13089928869820486,0.06349497572541495,0.2222222222222222,response_demonstrative_o
1902M4003_070,24.0,2.6,0, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,2.6,-1.4,20.29,17.695,0,0,8,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.19230769230769235,0.2142857142857144,0.0,0.0,0.056424297166083326,0.049099582251326636,0.2962962962962963,response_demonstrative_o
1902M5001_053,24.0,5.0,18, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,264.225,119.905,18,6,6,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.653846153846154,0.6428571428571428,0.45,0.15000000000000002,0.7449616122840692,0.3376002032290844,0.2222222222222222,response_demonstrative_o
1902M5002_088,24.0,4.8,0, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,4.8,0.39999999999999947,19.585,11.259999999999998,0,0,5,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.6153846153846154,0.5357142857142856,0.0,0.0,0.054434345715253483,0.030935982838432876,0.1851851851851852,response_demonstrative_o
1902M5002_093,24.0,4.6,0, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,4.6,0.7999999999999998,30.165000000000006,26.315,0,0,10,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.5769230769230769,0.6071428571428571,0.0,0.0,0.08429773060855822,0.07343061984870725,0.3703703703703704,response_demonstrative_o
1902M5003_078,24.0,5.2,2, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.2,-0.7999999999999998,45.02,75.05499999999998,2,4,4,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.6923076923076925,0.3214285714285715,0.05,0.1,0.1262278423845546,0.21100541944224907,0.14814814814814814,response_demonstrative_o
1902M7001_079,24.0,5.0,2, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.0,0.20000000000000015,61.575,71.92,2,0,6,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.653846153846154,0.5,0.05,0.0,0.17295641865191375,0.20215648639494188,0.2222222222222222,response_demonstrative_o
1902M7002_071,24.0,5.2,0, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,1,0,0.0,0.0,0.0,1.0,0.0,5.2,1.0,39.04,18.515,0,0,7,旅行,22,0.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.013949013949013987,0.175,0.6923076923076925,0.6428571428571428,0.0,0.0,0.10934853787964324,0.05141413571186633,0.25925925925925924,response_demonstrative_o
1902F2002_090,13.0,4.6,0, それは、美味しそうですね。,pa,1.0769230769230769,5,0,1,1,0.0,0.0,0.0,1.0,0.0,4.6,-1.2000000000000002,18.08,36.075,0,5,9,旅行,14,0.0,1.0,0.0,0.0,0.0,0.09375,0.022533022533022532,0.05,0.5769230769230769,0.25,0.0,0.125,0.05018629332731174,0.1009794512814723,0.3333333333333333,response_demonstrative_o
