agent_utterance,UI3average,UI3average_diff,lenS,lenS_diff,questionmark,sim1,sim2,sim3,0,1,2,3,4,5,6,7,cls,io,na,oa,op,pa,qw,qy,su
 それは、美味しそうですね。,4.4,-1.5999999999999996,13.0,-11.0,0,0.1482627287244354,0.0,0.16412186071502627,-0.1757280579905396,-1.7572778368469177,-0.8722227461290543,-0.5835774200444926,-0.9462240507213308,-0.021294985070216876,-0.5837338617014687,0.30152732057848985,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 旅行に行くときはなにか目的はありますか？,5.4,1.0,24.0,11.0,1,0.07791222810095642,0.005287730928576303,0.0,1.0544675172761924,1.0977232749717223,-0.059527936821849654,0.5901576651080057,1.0568321522135,-0.32004686200482435,-0.5585333048942548,-0.5266632984155732,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 そうですね、わかります。,4.0,-1.4000000000000004,12.0,-12.0,0,0.0,0.0,0.0,-0.6678062880972329,-1.537662366707023,-0.9461040924297093,-0.6369290148241517,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 貴重な体験談をありがとうございました。,4.4,0.4000000000000004,24.0,12.0,0,0.0,-0.08007319780735192,-0.03999407394032222,-0.1757280579905396,0.43887686455203656,-0.059527936821849654,0.6435092598876647,-0.9462240507213308,-0.6509105257318976,-0.9653510803791898,-0.7284811227348001,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,5.0,0.5999999999999996,65.0,41.0,1,0.05832153671427144,0.0,0.2055107960701204,0.5623892871694991,0.658492334691931,2.969607261505004,2.1907055084977762,1.0568321522135,-0.40324109332299457,-0.5837338617014687,0.5103838850964812,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,4.8,-0.20000000000000015,37.0,-28.0,1,0.2249393309899267,0.09093430554405443,0.0,0.3163501721161525,-0.21996954586765036,0.9009295650866649,-1.4905545312986959,1.0568321522135,0.3043214446746875,-0.15035418267825934,-0.5266632984155732,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 なるほど、ありがとうございました。,4.0,-0.7999999999999998,17.0,-20.0,0,0.0,0.0,0.0,-0.6678062880972329,-0.8788159562873363,-0.5766973609264344,-1.0637417730614238,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 これから本番の収録を開始します。,4.0,0.0,22.0,0.0,0,0.0,0.0,0.0,-0.6678062880972329,-0.00035407572775476577,-0.2072906294231596,0.003290122531756481,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,3.8,-0.20000000000000015,60.0,38.0,0,0.4818299004475866,0.0,0.0,-0.9138454031505794,-0.21996954586765036,2.6002005300017292,2.030650724158799,-0.9462240507213308,1.395238198814493,-0.5837338617014687,-0.5266632984155732,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 きょうはここまでなにで来られましたか？乗り物は乗りましたか？,4.4,0.6000000000000005,32.0,-28.0,1,0.2726849603053147,0.1553568080293172,0.0,-0.1757280579905396,0.658492334691932,0.53152283358339,-1.4905545312986959,1.0568321522135,0.507079012097536,0.15667409759391066,-0.5266632984155732,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 ここに来るまで迷いませんでしたか・・,4.4,0.0,19.0,-13.0,0,0.2299433446332571,0.015154598297842119,0.05334292970094945,-0.1757280579905396,-0.00035407572775476577,-0.4289346683251245,-0.6902806096038107,-0.9462240507213308,0.3255715915094978,-0.5115092495845084,-0.2574845688087052,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど、そうなんですね。,3.8,-0.6000000000000005,13.0,-6.0,0,0.031852196343362546,-0.0010944492711175027,-0.055313412291225376,-0.9138454031505794,-0.6592004861474416,-0.8722227461290543,-0.3168194461461976,-0.9462240507213308,-0.5156463363127062,-0.588949847802493,-0.8057854638880099,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 時間はどのくらいかかりましたか？,4.4,0.6000000000000005,17.0,4.0,1,0.03611809176255512,0.19046099575804165,0.06250370877289631,-0.1757280579905396,0.658492334691932,-0.5766973609264344,0.2166965016503925,1.0568321522135,-0.4975306974473704,0.3239755524103739,-0.2112575076663932,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,3.8,-0.6000000000000005,50.0,33.0,0,0.01768222486348284,-0.03842994081058846,0.2235985304941079,-0.9138454031505794,-0.6592004861474416,1.8613870669951795,1.763892750260504,-0.9462240507213308,-0.5758208274422133,-0.766885372165307,0.6016580877136035,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 きょうは来ていただいてありがとうございます！,3.8,0.0,22.0,-28.0,0,0.049674723803122864,0.07990077486467483,0.058078682876845325,-0.9138454031505794,-0.00035407572775476577,-0.2072906294231596,-1.4905545312986959,-0.9462240507213308,-0.43996082614385656,-0.20293838569947997,-0.23358704329284186,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それでは「食べ物」について話しましょう！,4.0,0.20000000000000015,22.0,0.0,0,0.0,0.0,0.0,-0.6678062880972329,0.21926139441214082,-0.2072906294231596,0.003290122531756481,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 甘いものと、からいものどちらがお好きですか？,4.8,0.7999999999999998,23.0,1.0,1,0.0,0.028569653486381068,0.4622333982810913,0.3163501721161525,0.8781078048318267,-0.1334092831225046,0.0566417173114155,1.0568321522135,-0.6509105257318976,-0.44757504700931994,1.8058557369788215,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,5.0,0.20000000000000015,44.0,21.0,1,0.7656774008103159,0.0,0.06122933177608578,0.5623892871694991,0.21926139441214082,1.4180989891912497,1.1236736129045959,1.0568321522135,2.600630807893676,-0.5837338617014687,-0.21768826021344664,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 私の友人はあんこ系が好きだそうです。あずきときなこは、体や肌にいいそうで、よく食べてるそうです・・,3.8,-1.2000000000000002,57.0,13.0,0,0.2034474688358936,0.06512837044264055,0.0,-0.9138454031505794,-1.3180468965671275,2.3785564910997645,0.6968608546673237,-0.9462240507213308,0.21305366263427986,-0.27334151737260504,-0.5266632984155732,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 なるほど、普段はどこでスイーツを買いますか？,4.0,0.20000000000000015,20.0,-37.0,1,0.18716800826340704,0.3672851865949008,0.002492693232193019,-0.6678062880972329,0.21926139441214082,-0.3550533220244695,-1.970718884315627,1.0568321522135,0.14392097191551426,1.1666939369620792,-0.5140846867550777,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 なるほど、その中でもおすすめのスイーツはありますか？,3.6,-0.3999999999999999,24.0,4.0,1,0.18070408080854813,-0.01456895979916708,0.09256441801552863,-1.1598845182039255,-0.43958501600754546,-0.059527936821849654,0.2166965016503925,1.0568321522135,0.11647112518530145,-0.6531674058814065,-0.05956536082749954,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,2.8,-0.8000000000000003,45.0,21.0,1,0.03789067402476545,0.3247030767595685,-0.05606722211799702,-2.144040978417311,-0.8788159562873368,1.4919803354919046,1.1236736129045959,1.0568321522135,-0.490003213304925,0.963753792622087,-0.8095893339167675,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 そうなんですね。,3.8,1.0,8.0,-37.0,0,-0.021386687113068195,-0.10721633235287877,0.08052500279116248,-0.9138454031505794,1.0977232749717223,-1.2416294776323291,-1.970718884315627,-0.9462240507213308,-0.7417316692890468,-1.0947113132049118,-0.12031857617342727,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 からい食べものとはどんな食べものが好きですか？,4.8,1.0,23.0,15.0,1,0.0,0.0,0.0,0.3163501721161525,1.0977232749717223,-0.1334092831225046,0.8035640442266417,1.0568321522135,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 具体的にどういう味か、教えてください。,5.0,0.20000000000000015,23.0,0.0,0,0.0,-0.003829439627225872,-0.028706537666613945,0.5623892871694991,0.21926139441214082,-0.1334092831225046,0.003290122531756481,-0.9462240507213308,-0.6509105257318976,-0.6019844141916055,-0.671522033843697,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 なるほど、それは美味しそうですね・・,4.0,-1.0,18.0,-5.0,0,-0.006258277862577782,0.0,-0.05331912190714883,-0.6678062880972329,-1.098431426427232,-0.5028160146257794,-0.2634678513665386,-0.9462240507213308,-0.6774870566912157,-0.5837338617014687,-0.7957218892950425,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,4.8,0.7999999999999998,63.0,45.0,1,0.2447076581286443,0.132403291038554,0.0,0.3163501721161525,0.8781078048318267,2.8218445689036944,2.4041118876164123,1.0568321522135,0.38827002761594664,0.04728097289366772,-0.5266632984155732,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 どこで食べられたんですか・・,4.6,-0.20000000000000015,14.0,-49.0,0,0.2117143895010162,0.02465082646268712,0.041586184146920856,0.07031105706280591,-0.21996954586765036,-0.7983413998283994,-2.610938021671535,-0.9462240507213308,0.24816013726184785,-0.46625160683473343,-0.3168113783837758,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 お友達とランチに行ったりしますか？,5.0,0.4000000000000004,19.0,5.0,1,0.016612468596852118,0.10859105187006704,0.11718981340620598,0.5623892871694991,0.43887686455203656,-0.4289346683251245,0.2700480964300515,1.0568321522135,-0.5803636763158689,-0.06620469685352384,0.06469914216269466,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 どんなところに行きますか？和食ですか洋食ですか？,3.8,-1.2000000000000002,29.0,10.0,1,0.004507914764086312,0.07143289988656111,0.11564580469714908,-0.9138454031505794,-1.3180468965671275,0.30987879468142515,0.5368060703283466,1.0568321522135,-0.6317671225592618,-0.24329504667651575,0.0569077759003636,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 たくさんおしゃべりをすると、楽しくて、ストレスが発散できるようですね。,2.6,-1.1999999999999995,38.0,9.0,0,0.022772142203130598,0.580054269527682,0.04539486503658136,-2.390080093470657,-1.3180468965671268,0.9748109113873199,0.48345447554868765,-0.9462240507213308,-0.5542058802110592,2.18072045111189,-0.2975920387429964,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 本当ですか！,3.0,0.3999999999999999,8.0,-30.0,0,0.0,0.0,0.0,-1.8980018633639648,0.438876864552036,-1.2416294776323291,-1.5972577208580139,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 ありがとうございました・・,3.4,0.3999999999999999,13.0,5.0,0,0.0,0.0,0.0,-1.405923633257272,0.438876864552036,-0.8722227461290543,0.2700480964300515,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 次に「お休みの日の過ごし方」についてお話ししましょう！,4.0,0.6000000000000001,31.0,18.0,0,0.0,0.0,0.2915652712777857,-0.6678062880972329,0.6584923346919316,0.4576414872827351,0.9636188285656188,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,0.9446313934963202,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 休日は家で過ごすほうが多いですか？外出することが多いですか？,4.6,0.5999999999999996,39.0,8.0,1,0.3357731534336086,0.0,0.0,0.07031105706280591,0.658492334691931,1.048692257687975,0.43010288076902864,1.0568321522135,0.7749906252694899,-0.5837338617014687,-0.5266632984155732,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,4.6,0.0,48.0,9.0,1,0.3560070894972734,0.3878149314934572,0.0,0.07031105706280591,-0.00035407572775476577,1.7136243743938695,0.48345447554868765,1.0568321522135,0.8609164726084817,1.264535716270048,-0.5266632984155732,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 それでは少し「本」について話しましょう,4.2,-0.39999999999999947,22.0,-26.0,0,0.3143045677582588,0.05184039595141001,0.1023322090307994,-0.4217671730438862,-0.439585016007545,-0.2072906294231596,-1.3838513417393778,-0.9462240507213308,0.6838216896002303,-0.33667007182104897,-0.010275200138984395,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 本はよく読む方ですか？,4.4,0.20000000000000015,13.0,-9.0,1,0.7514058713424722,0.2306582451105161,0.0924975357152336,-0.1757280579905396,0.21926139441214082,-0.8722227461290543,-0.47687423048517463,1.0568321522135,2.5400250385322725,0.5155497984307781,-0.05990286183705284,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 最近本は読みましたか？,4.2,-0.20000000000000015,14.0,1.0,1,0.6521507049213479,0.8491795444758913,0.3122601694396941,-0.4217671730438862,-0.21996954586765036,-0.7983413998283994,0.0566417173114155,1.0568321522135,2.1185260157680856,3.463332382618676,1.0490618480625766,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 もう少し詳しく教えていただいていいですか。,3.2,-1.0,24.0,10.0,0,0.04510236657071925,0.07851968617206492,0.05342812503415298,-1.651962748310618,-1.098431426427232,-0.059527936821849654,0.5368060703283466,-0.9462240507213308,-0.4593778920224214,-0.20952045360800867,-0.2570546566968522,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 具体的にはどういったものですか？,4.4,1.2000000000000002,18.0,-6.0,1,-0.0786370037165684,-0.0613309659792183,-0.14354148393406516,-0.1757280579905396,1.3173387451116179,-0.5028160146257794,-0.3168194461461976,1.0568321522135,-0.984852036433783,-0.8760283284731992,-1.2510013598582053,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 それはどんな「内容」なんですか？,4.0,-0.4000000000000004,18.0,0.0,1,-0.004010611066696957,0.08019638192434203,0.09161498397101446,-0.6678062880972329,-0.439585016007546,-0.5028160146257794,0.003290122531756481,1.0568321522135,-0.6679420688369446,-0.20152956543226516,-0.0643563884553519,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 なるほど、そうなんですね。,3.6,-0.3999999999999999,13.0,-5.0,0,0.8270376753319537,-0.0696615334734928,0.07691849221329626,-1.1598845182039255,-0.43958501600754546,-0.8722227461290543,-0.2634678513665386,-0.9462240507213308,2.8612046065177057,-0.9157306019457865,-0.1385177253597623,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 なるほど、勉強になります・・,3.6,0.0,17.0,4.0,0,-0.0268612555464412,0.022227830798112483,-0.023861352540645926,-1.1598845182039255,-0.00035407572775476577,-0.5766973609264344,0.2166965016503925,-0.9462240507213308,-0.7649800837336099,-0.47779925188580014,-0.6470722935645284,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,2.6,-1.0,42.0,25.0,1,0.02730502467658509,0.3332550376373276,0.28893017166103474,-2.390080093470657,-1.098431426427232,1.2703362965899396,1.337079992023232,1.0568321522135,-0.5349564486524079,1.0045111947713425,0.9313341717051455,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 ショッピングで「アマゾン」などはよく利用しますか？,5.0,2.4,26.0,-16.0,1,0.5835886246688626,-0.014007100513922328,-0.11337436533081745,0.5623892871694991,2.63503156595099,0.08823475577946027,-0.8503353939427877,1.0568321522135,1.8273688814130944,-0.6504896662182645,-1.0987722508263966,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 具体的にどういったものを買いますか？,5.2,0.20000000000000015,20.0,-6.0,1,0.03675442133013708,0.012111899167189029,-0.023861352540645926,0.8084284022228457,0.21926139441214082,-0.3550533220244695,-0.3168194461461976,1.0568321522135,-0.4948284472717597,-0.5260103112544389,-0.6470722935645284,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 もう少し詳しく教えていただいていいですか。,3.2,-2.0,24.0,4.0,0,-0.0786370037165684,-0.08887881065006632,0.03316913335373931,-1.651962748310618,-2.196508777126709,-0.059527936821849654,0.2166965016503925,-0.9462240507213308,-0.984852036433783,-1.0073173509142348,-0.35928544293641634,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 そうですか，いいものが見つかるといいですね．,3.0,-0.20000000000000015,22.0,-2.0,0,0.8523489292600206,0.1925954102572713,-0.07167545399528699,-1.8980018633639648,-0.21996954586765036,-0.2072906294231596,-0.10341306702756155,-0.9462240507213308,2.968691895898199,0.33414786158505055,-0.888351487620964,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それではつぎの話題にうつりたいとおもいます。,4.0,1.0,23.0,1.0,0,0.18674856774887552,0.18565440199678165,0.04822678504125085,-0.6678062880972329,1.0977232749717223,-0.1334092831225046,0.0566417173114155,-0.9462240507213308,0.14213976723511873,0.3010680253886754,-0.28330162324690783,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 最近音楽は聞きましたか？,4.0,0.0,16.0,-7.0,1,0.2344061039219933,-0.019217347094156668,0.0034285447446903714,-0.6678062880972329,-0.00035407572775476577,-0.6505787072270893,-0.3701710409258566,1.0568321522135,0.3445232365155936,-0.6753209438869527,-0.5093621992080501,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 最近音楽は聞きましたか？,4.4,0.4000000000000004,16.0,0.0,1,1.0000000000000002,0.2344061039219933,-0.019217347094156668,-0.1757280579905396,0.43887686455203656,-0.6505787072270893,0.003290122531756481,1.0568321522135,3.5957099572345195,0.5334115486143257,-0.623637744817741,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,5.2,0.7999999999999998,38.0,22.0,1,0.14681263610083944,0.14681263610083944,0.20502267835534266,0.8084284022228457,0.8781078048318267,0.9748109113873199,1.177025207684255,1.0568321522135,-0.02745297810777802,0.11595381644447253,0.507920748798961,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 クラシックが好きなんですか。おすすめの作曲者やきょくってありますか？,5.4,0.20000000000000015,38.0,0.0,1,0.2427669935674636,0.07066381736362372,0.07066381736362372,1.0544675172761924,0.21926139441214082,0.9748109113873199,0.003290122531756481,1.0568321522135,0.38002876173986955,-0.2469603821617193,-0.17008002311089082,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 そのきょくのどういうところが好きなんですか？,5.6,0.1999999999999993,22.0,-16.0,1,0.5551925561298519,-0.04871640139451869,-0.011928744595227277,1.3005066323295378,0.21926139441213988,-0.2072906294231596,-0.8503353939427877,1.0568321522135,1.706781555119613,-0.815909147730282,-0.5868580483843009,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 素敵な趣味ですね。,4.0,-1.5999999999999996,11.0,-11.0,0,0.08519284687682349,0.20222580486851596,0.20580180046222415,-0.6678062880972329,-1.7572778368469177,-1.0199854387303642,-0.5835774200444926,-0.9462240507213308,-0.2891288371825574,0.3800449221115213,0.511852349483714,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 そのほか「スローテンポ」のきょくで、ボサノバとか、カフェでかかっているような音楽をかけてリラックスするひともいると聞きましたが、リラックスするために聞く、きょくとかはありますか？,5.2,1.2000000000000002,91.0,80.0,1,-0.010839493383009694,-0.05265311171568307,0.07445877873970773,0.8084284022228457,1.3173387451116179,4.8905222653220335,4.2714177049044775,1.0568321522135,-0.6969417403571654,-0.8346709367513356,-0.1509299147863523,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 そのきょくのどういうところが好きなんですか？,4.0,-1.2000000000000002,22.0,-69.0,1,-0.05265311171568307,0.08519284687682349,1.0,-0.6678062880972329,-1.3180468965671275,-0.2072906294231596,-3.677969917264716,1.0568321522135,-0.8745083084356362,-0.17771713991912275,4.519529910617656,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 なるほど。,3.8,-0.20000000000000015,5.0,-17.0,0,0.0,0.0,0.0,-0.9138454031505794,-0.21996954586765036,-1.463273516534294,-0.9036869887224467,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 がっきを演奏するのですか？,3.8,0.0,15.0,10.0,1,0.0,-0.08586423154469004,0.5940243853818622,-0.9138454031505794,-0.00035407572775476577,-0.7244600535277443,0.5368060703283466,1.0568321522135,-0.6509105257318976,-0.9929503051963223,2.4708985210985177,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 がっきを演奏するのですか？,3.2,-0.5999999999999996,15.0,0.0,1,1.0,0.0,-0.08586423154469004,-1.651962748310618,-0.6592004861474406,-0.7244600535277443,0.003290122531756481,1.0568321522135,3.5957099572345186,-0.5837338617014687,-0.9599508005352448,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 がっきは何を演奏するのですか。,4.8,1.5999999999999996,18.0,3.0,0,0.8396168340569682,0.8396168340569682,0.0,0.3163501721161525,1.7565696853914081,-0.5028160146257794,0.16334490687073352,-0.9462240507213308,2.914623519617838,3.4177578951120107,-0.5266632984155732,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 すごいですね。一度聞かせていただけるとうれしいです。,5.2,0.4000000000000004,27.0,9.0,0,0.08136998343451511,0.05871032898784979,0.05871032898784979,0.8084284022228457,0.43887686455203656,0.16211610208011523,0.48345447554868765,-0.9462240507213308,-0.3053630873802477,-0.3039289698086647,-0.23039963497697888,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 すごいですね。,3.8,-1.4000000000000004,7.0,-20.0,0,0.0,0.0,0.0,-0.9138454031505794,-1.537662366707023,-1.315510823932984,-1.0637417730614238,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 ありがとうございました・・,4.0,0.20000000000000015,13.0,6.0,0,0.0,0.0,0.0,-0.6678062880972329,0.21926139441214082,-0.8722227461290543,0.32339969120971057,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それではつぎの話題にうつりたいとおもいます。,4.0,0.0,23.0,10.0,0,0.0,0.0,0.08255253682519123,-0.6678062880972329,-0.00035407572775476577,-0.1334092831225046,0.5368060703283466,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.11008724769982765,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 それでは少し「スポーツ」について話しましょう！,4.0,0.0,25.0,2.0,0,0.2846870227249761,0.0,0.0,-0.6678062880972329,-0.00035407572775476577,0.014353409478805312,0.10999331209107452,-0.9462240507213308,0.5580472162067115,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 最近スポーツはしましたか？,4.8,0.7999999999999998,15.0,-10.0,1,0.5411170777063223,0.1963260106990444,0.0,0.3163501721161525,0.8781078048318267,-0.7244600535277443,-0.5302258252648336,1.0568321522135,1.6470083401387008,0.3519273608878324,-0.5266632984155732,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 健康のため、とか、リフレッシュするため、とかですか？,4.8,0.0,28.0,13.0,1,0.4590861888593603,0.12257093382546867,-0.034404300440318066,0.3163501721161525,-0.00035407572775476577,0.23599744838077022,0.6968608546673237,1.0568321522135,1.2986542873252505,0.00042138797074680733,-0.7002740456590452,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど、健康的で、ステキですね・・,4.2,-0.5999999999999996,21.0,-7.0,0,0.417292555398772,0.17176060067092452,0.1756386189112852,-0.4217671730438862,-0.6592004861474406,-0.2811719757238145,-0.3701710409258566,-0.9462240507213308,1.1211725874139258,0.23485218832930396,0.3596431075785295,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 そのほか健康のために、気をつけていることはありますか？,4.8,0.5999999999999996,29.0,8.0,1,0.17724703291545124,0.3256105304395916,0.0561132188430215,0.3163501721161525,0.658492334691931,0.30987879468142515,0.43010288076902864,1.0568321522135,0.1017903547918803,0.9680785849237813,-0.24350515455292268,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 ありがとうございます。参考にさせていただきます。,4.0,-0.7999999999999998,26.0,-3.0,0,0.20652135148297132,0.005610771736428447,0.10499352995431573,-0.6678062880972329,-0.8788159562873363,0.08823475577946027,-0.15676466180722057,-0.9462240507213308,0.22610727564559513,-0.5569937393718619,0.0031543394323217395,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,4.4,0.4000000000000004,39.0,13.0,1,0.16402553418435994,0.01945875374510227,-0.036939861860073774,-0.1757280579905396,0.43887686455203656,1.048692257687975,0.6968608546673237,1.0568321522135,0.04564366746491351,-0.4909962705163841,-0.7130689784765031,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,3.6,-0.8000000000000003,60.0,21.0,0,0.8151348677681294,-0.04733465064259814,-0.024981475520227538,-1.1598845182039255,-0.8788159562873368,2.6002005300017292,1.1236736129045959,-0.9462240507213308,2.810657900112362,-0.8093239245433375,-0.6527246505373753,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 そうですか。そのスポーツはテレビでの観戦はなされるんですか？,2.0,-1.6,32.0,-28.0,1,0.27282592976661024,0.3813848551506334,0.1823204749971888,-3.1281974386306968,-1.7572778368469182,0.53152283358339,-1.4905545312986959,1.0568321522135,0.5076776558993464,1.2338909073074098,0.3933610443829535,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 日本で開催されるオリンピックを、見にいく予定はありますか？,2.0,0.0,34.0,2.0,1,0.386548540080973,0.6030647866597023,0.7944528100642547,-3.1281974386306968,-0.00035407572775476577,0.6792855261847,0.10999331209107452,1.0568321522135,0.9906144222367271,2.29038523019795,3.4822990766280353,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど、そうなんですね。,3.8,1.7999999999999998,13.0,-21.0,0,0.06765290561368921,0.5711767160575425,-0.01893269283680261,-0.9138454031505794,1.9761851555313037,-0.8722227461290543,-1.1170933678410828,-0.9462240507213308,-0.3636143110206113,2.1384113220061916,-0.6222013244373586,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
