name,reaction,lenS,lenU,lendiff,io,na,oa,op,pa,qw,qy,su,label,agent_utterance,dialogue_act,general,context,questionmark,default,はじめに乗り物,はじめの雑談,アニメ・漫画,エスエヌエス,ゲーム,スポーツ,ドラマ,休日の過ごしかた,学校,旅行,映画,最後の質問,本,音楽,食事,lenS_diff,UI3average,UI3average_diff,sim1,sim2,sim3
1902M4002_034,1465.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8, 最近見た映画はありますか？,qy,1.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,2.8,-1.4000000000000004,0.0,0.12356729562359865,0.10054502292890334
1902M4002_035,1577.0,16.0,33.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6, おすすめの映画ってありますか？,qy,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6,2.8,0.47320837388261444,0.0,0.019181864790348835
1902M4002_036,4249.0,20.0,39.0,-19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8, それのどういったところが好きなんですか？,qw,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.8,0.20000000000000018,0.09504986593867719,0.15898172419504408,0.0
1902M4002_037,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,4.0,-1.7999999999999998,0.8270376753319537,-0.04468976716802274,0.10054502292890334
1902M4002_038,2423.0,21.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, では，もう一度見たい映画はありますか？,qy,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,0.11956809389916792,0.16276485367786794,0.5371643218036433
1902M4002_039,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,4.0,-1.0,0.11956809389916792,1.0,0.8270376753319537
1902M4002_040,1843.0,29.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8, 「映画館」か「テレビ」かどちらでよく映画をみますか？,qy,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,4.8,0.7999999999999998,0.06618256956344813,0.08943335369073244,0.06618256956344813
1902M4002_041,1972.0,59.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6, 私の知りあいは、本当は映画館でみたいそうですが、いつもテレビの放送ですませてしまうと言っていました・・,io,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,5.6,0.7999999999999998,0.6449827681149567,0.0064865145351029494,0.10271861920918081
1902M4002_042,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, はい、そうです。,oa,1.1111111111111112,8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.0,4.2,-1.3999999999999995,0.0,0.0,0.0
1902M4002_043,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それではつぎの話題にうつりたいとおもいます。,op,2.0344827586206895,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,-0.20000000000000018,0.0,0.2284795258278338,0.03875888645707531
1902M4002_044,1103.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2, それでは少し「スポーツ」について話しましょう！,op,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2,0.20000000000000018,0.2846870227249761,0.0,0.2760640027111565
1902M4002_045,1246.0,15.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4, 最近スポーツはしましたか？,qy,1.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,3.4,-0.8000000000000003,0.5411170777063223,0.19632601069904437,0.0
1902M4002_046,1707.0,31.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, スポーツはするほうが好きですか？それとも見るほうが好きですか？,qw,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,1.6,0.6501391531137106,0.49250885083202794,0.12769343608438152
1902M4002_047,1617.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, 健康のため、とか、リフレッシュするため、とかですか？,qy,1.0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,0.0,0.6460789929158934,0.4590861888593603,0.12257093382546869
1902M4002_048,238.0,29.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, そのほか健康のために、気をつけていることはありますか？,qy,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.3256105304395916,0.09289705433067633,0.0561132188430215
1902M4002_049,551.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど。,oa,1.7407407407407407,36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,4.0,-1.0,0.0,0.0,0.0
1902M4002_050,900.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, そうなんですね。,oa,2.4782608695652173,35,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.8,-0.20000000000000018,0.0,-0.05514172208240081,-0.13372345210964706
1902M4002_051,228.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,qy,1.0,12,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.8,1.0,0.014586933077506107,0.0,0.019458753745102267
1902M4002_052,934.0,60.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,io,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.20000000000000018,0.8151348677681294,-0.018932692836802614,0.0
1902M4002_053,2227.0,23.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, オリンピックは今までに見たことはありますか？,qy,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.0,5.2,0.20000000000000018,0.260540525731492,0.29815486719902234,0.06939355784137063
1902M4002_054,2117.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8, 日本で開催されるオリンピックを、見にいく予定はありますか？,qy,1.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.8,-1.4000000000000004,0.5809012372509476,0.6030647866597023,0.7944528100642547
1902M4002_055,560.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, なるほど。,oa,1.7407407407407407,36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.0,3.8,0.0,0.0,0.0,0.0
1902M4002_056,235.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0, いいですね。テレビ観戦も楽しそうですね！,pa,1.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,1.2000000000000002,0.0,0.1859665311792443,0.253720742807289
1902M4002_057,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, ありがとうございました・・,oa,2.0,26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,4.0,-1.0,0.0,0.0,0.0
1902M4002_058,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それではつぎの話題にうつりたいとおもいます。,op,2.0344827586206895,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.29673487736196963,0.0
1902M4002_059,1362.0,42.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4, さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,qy,1.0,10,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.4,1.4000000000000004,-0.09905308071894918,0.0,0.016180543131771138
1902M4002_060,5371.0,30.0,38.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4, 「エスエヌエス」を利用して、何か面白かったことはありますか・・,qy,1.0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,5.4,0.0,0.5295215054819171,0.037796668208356476,0.0
1902M4002_061,239.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6, なるほど、そういうふうに利用されているのですね。,oa,1.1176470588235294,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.6,-0.8000000000000007,0.31817410853197875,0.41137955794501907,-0.10858965206155362
1902M4002_062,1613.0,21.0,57.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6, おすすめの便利なきのうとかはありますか？,qy,1.0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.6,1.0,0.156826615962735,0.4180224308692529,0.051982933317047904
1902M4002_063,242.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4, なるほど、そういうふうに利用されているのですね。,oa,1.1176470588235294,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.4,-1.1999999999999993,0.156826615962735,1.0000000000000002,0.31817410853197875
1902M4002_064,3106.0,29.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8, 「エスエヌエス」を利用していてハプニングにあったことはありますか？,qy,1.25,6,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.8,-0.6000000000000005,0.46154959431216674,0.36150163065825086,0.46154959431216674
1902M4002_065,1262.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2, そうなんですか．,oa,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,3.2,-0.5999999999999996,-0.0978145695458621,0.04719773476844765,0.01592425523723172
1902M4002_066,1258.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4, たいへんでしたね。,oa,1.0,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,0.19999999999999973,0.0,0.0,0.0
1902M4002_067,4349.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6, ほかにたいへんだったことはありますか・・,qy,1.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.6,0.20000000000000018,0.0,-0.09101909585055279,0.24612789891986844
1902M4002_068,1959.0,31.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, そうですか、貴重な体験談をありがとうございました・・,oa,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.3999999999999999,-0.027230307290763416,0.0,0.05773963201548469
1902M4002_069,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは少し「学校」について話しましょう！,op,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,0.0,0.0,0.0,0.0
1902M4002_070,2934.0,31.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8, 学生時代で、楽しかったエピソードを教えてください・・,qw,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.8,0.7999999999999998,0.0,0.23678414322717042,0.03789570193516119
1902M4002_071,1305.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, 学生時代、一番楽しかった学年はありますか？,qy,1.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,0.20000000000000018,0.6436907020377896,0.0,0.0975310804857388
1902M4002_072,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, なるほど、そうなんですね。,oa,4.413793103448276,81,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,4.2,-0.7999999999999998,0.06059498554419502,-0.03996700504878017,0.0
1902M4002_073,4538.0,18.0,62.0,-44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, その時、どんなことをしたのですか？,qw,1.0769230769230769,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.4,1.2000000000000002,-0.1216945477709211,0.20057735571756263,0.1571611547514407
1902M4002_074,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4, そうなんですね。,oa,2.4782608695652173,35,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,4.4,-1.0,-0.1216945477709211,1.0,0.06059498554419502
1902M4002_075,7306.0,34.0,37.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4, 今までの体験の中で、そのほか、楽しかったことはありますか？,qy,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.4,1.0,-0.11152270853571837,0.27236200555586176,-0.11152270853571837
1902M4002_076,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, そうなんですね。,oa,2.4782608695652173,35,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,4.0,-1.4000000000000004,-0.11152270853571837,1.0,-0.1216945477709211
1902M4002_077,1517.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4, それは楽しい時間でしたね！,pa,1.0909090909090908,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.4,0.40000000000000036,-0.006854734089209504,-0.015151336056251368,-0.006854734089209504
1902M4002_078,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2, それでは「旅行」について話しましょう,op,1.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.2,-0.20000000000000018,0.0,0.0,0.0
1902M4002_079,2055.0,17.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4, さいきん旅行には行きましたか？,qy,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.4,-0.8000000000000003,0.0,0.0,0.0
1902M4002_080,237.0,20.0,25.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 旅行はどこに行ったことがありますか？,qw,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.2,1.8000000000000003,0.0,0.0,0.09051326242794729
1902M4002_081,241.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6,0.39999999999999947,-0.012993520115295396,0.0,0.0
1902M4002_082,237.0,18.0,48.0,-30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.4, 具体的には教えてもらえますか？,qw,1.0833333333333333,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,6.4,0.8000000000000007,0.05742937964983655,-0.16387034715414195,0.0
1902M4002_083,968.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0, 本当ですか！,oa,1.1875,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,5.0,-1.4000000000000004,0.0,0.0,0.0
1902M4002_084,3222.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.2,-1.7999999999999998,0.0,0.0,0.0
1902M4002_085,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4, なるほど。,oa,1.7407407407407407,36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,3.4,0.19999999999999973,0.0,0.0,0.0
1902M4002_086,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, ありがとうございました・・,oa,2.0,26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.6000000000000001,0.0,0.0,0.0
1902M4002_087,2744.0,65.0,23.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,qw,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,5.2,1.2000000000000002,0.0,0.0,0.0
1902M4002_088,225.0,37.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8, ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,qw,1.0344827586206897,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-28.0,4.8,-0.40000000000000036,0.2249393309899267,0.0,0.0
1902M4002_089,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、ありがとうございました。,oa,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-20.0,4.0,-0.7999999999999998,0.0,0.0,0.0
1902M4003_001,6000.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, これから本番の収録を開始します。,oa,1.0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1902M4003_002,6000.0,60.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,oa,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,0.0,0.4818299004475866,0.0,0.0
1902M4003_003,11.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4, きょうはここまでなにで来られましたか？乗り物は乗りましたか？,qy,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,4.4,0.40000000000000036,0.2726849603053147,0.1553568080293172,0.0
1902M4003_004,1212.0,19.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6, ここに来るまで迷いませんでしたか・・,qy,1.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,4.6,0.1999999999999993,0.2299433446332571,0.015154598297842119,0.05334292970094945
1902M4003_005,6000.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, 時間はどのくらいかかりましたか？,qw,1.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,0.40000000000000036,0.19046099575804165,0.06250370877289631,0.08914049599042276
1902M4003_006,1791.0,50.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,oa,1.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.2,-0.7999999999999998,0.01768222486348284,0.2235985304941079,0.4318222427692689
1902M4003_007,6000.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6, きょうは来ていただいてありがとうございます！,oa,1.0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,4.6,0.39999999999999947,0.049674723803122864,0.07990077486467483,-0.009888340934398871
1902M4003_008,6000.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは「食べ物」について話しましょう！,op,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-0.5999999999999996,0.0,0.0,0.0
1902M4003_009,211.0,23.0,25.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, 甘いものと、からいものどちらがお好きですか？,qw,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.028569653486381068,0.4622333982810913
1902M4003_010,70.0,44.0,9.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,qw,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,5.0,0.0,0.765677400810316,0.0,0.061229331776085784
1902M4003_011,2315.0,20.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, なるほど、普段はどこでスイーツを買いますか？,qw,1.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-24.0,5.2,0.20000000000000018,0.36728518659490084,0.002492693232193019,0.0
1902M4003_012,2889.0,24.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4, なるほど、その中でもおすすめのスイーツはありますか？,qy,1.0526315789473684,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.4,-0.7999999999999998,0.18070408080854813,0.09256441801552862,0.11769987097086979
1902M4003_013,6000.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,qy,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,3.8,-0.6000000000000005,0.03789067402476545,0.3247030767595685,0.050340101848701586
1902M4003_014,2779.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2, そうですか。最近はまっている食べ物はありますか・・,qy,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-17.0,3.2,-0.5999999999999996,-0.013939402220856881,0.3388735538403756,0.07503203669192206
