name,reaction,lenS,lenU,lendiff,io,na,oa,op,pa,qw,qy,su,label,agent_utterance,dialogue_act,default,はじめに乗り物,はじめの雑談,アニメ・漫画,エスエヌエス,ゲーム,スポーツ,ドラマ,休日の過ごしかた,学校,旅行,映画,最後の質問,本,音楽,食事,lenS_diff,UI3average,UI3average_diff,questionmark,sim1,sim2,sim3
1902M3001_015,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,4.0,-0.7999999999999998,0,-0.021386687113068195,0.08052500279116245,-0.1072163323528787
1902M3001_016,6000.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2, 次に「お休みの日の過ごし方」についてお話ししましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.2,0.20000000000000018,0,0.005335495796417718,0.1559579499666669,0.06334341269204932
1902M3001_017,828.0,39.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8,0.5999999999999996,1,0.33577315343360853,-0.03983859641349489,0.09701476843315789
1902M3001_018,548.0,48.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.6000000000000005,1,0.35600708949727333,0.38781493149345714,0.054623497589416155
1902M3001_019,568.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.4, それでは少し「映画」について話しましょう,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-25.0,4.4,-1.0,0,0.0,0.0,0.0
1902M3001_020,1408.0,16.0,37.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, 最近見た映画はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,5.2,0.7999999999999998,1,0.0,0.3342538286454184,-0.039572688072042755
1902M3001_021,637.0,28.0,34.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8, 洋画が好きなんですか，おすすめの洋画ってありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,5.8,0.5999999999999996,1,0.33121413145250694,0.0,0.08409019955105114
1902M3001_022,1165.0,22.0,58.0,-36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6, それは一体どういった内容なんですか？,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,5.6,-0.20000000000000018,1,0.7780531769337394,0.1589817241950441,0.0
1902M3001_023,489.0,18.0,140.0,-122.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0, もう少し詳しく教えてください。,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,6.0,0.40000000000000036,0,-0.04157517994483134,0.013801689082326618,0.14576544589545212
1902M3001_024,189.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.0,-2.0,0,-0.06258366321103233,0.8270376753319536,0.8589575975277701
1902M3001_025,1296.0,23.0,32.0,-9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4, では，最近どんな映画を見られたんですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,4.4,0.40000000000000036,1,0.628652492322883,0.012392800506394372,0.5566062184456906
1902M3001_026,579.0,18.0,152.0,-134.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8, もう少し詳しく教えてください。,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,5.8,1.3999999999999995,0,0.012392800506394372,-0.06258366321103233,1.0
1902M3001_027,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, なるほど。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,3.8,-2.0,0,0.0,0.0,0.0
1902M3001_028,6000.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8, なるほど、それは面白そうですね！私も観てみたいです！,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,3.8,0.0,0,0.0,0.25191152486548934,0.1110972716498982
1902M3001_029,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それではつぎの話題にうつりたいとおもいます。,op,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,4.0,0.20000000000000018,0,0.115319833341718,0.0,0.06083203726631523
1902M3001_030,279.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8, それでは少し「ゲーム」について話しましょう,op,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,-0.20000000000000018,0,0.3015985928573728,0.027551067558826737,0.0
1902M3001_031,636.0,16.0,21.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8, ゲームはよくする方なんですか？,qy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,5.8,2.0,1,0.42969475580634214,0.16769339026116634,0.06774346525063271
1902M3001_032,640.0,20.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6, 最近ハマっているゲームはありますか？,qy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6,-0.20000000000000018,1,0.3120940492366615,0.5585918863442173,0.15872465591590895
1902M3001_033,137.0,23.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, いつもはどんなジャンルのゲームをするんですか？,qw,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.2,-0.39999999999999947,1,0.3750563417368651,0.8007973632428299,0.586822837444364
1902M3001_034,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,4.0,-1.2000000000000002,0,0.5158546236587345,-0.021361023900431295,0.5632445489886235
1902M3001_035,172.0,37.0,48.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0, では、やったことのあるゲームの中で、もう一度やりたいものはありますか？,qy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,2.0,1,-0.040197734216811644,0.15837906790119638,0.4640374810752605
1902M3001_036,613.0,21.0,65.0,-44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.4, そのゲームのどんなところが好きなんですか？,qw,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,6.4,0.40000000000000036,1,0.1515397555476639,0.8170024019579182,0.7550552306421808
1902M3001_037,1159.0,20.0,92.0,-72.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8, 具体的に教えてもらっていいですか？,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.8,-0.6000000000000005,1,-0.0010481391921859959,0.08542964686891746,-0.05372294050026107
1902M3001_038,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, なるほど、勉強になります・・,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.2,-1.5999999999999996,0,-0.004775474537855588,-0.008218398053813499,0.06927643109452174
1902M3001_039,2073.0,48.0,29.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0, 子供から大人まで最近はスイッチというゲーム機でゲームをするのが流行っているみたいですね。,oa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,0.7999999999999998,0,0.03327785288913425,0.18092061026442882,0.3388795258432263
1902M3001_040,1018.0,43.0,32.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4, 代表的なものにスプラトゥーンやカービィ、マリオのゲームなどありますが、遊んだことはありますか？,qy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.4,-0.5999999999999996,1,0.4116637191166372,0.11314059481182812,0.41137841039875445
1902M3001_041,433.0,76.0,29.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8, 私の知りあいはマリオテニスを試してみたそうです！あんがい体も動かせて楽しかったと言っていました。よろしければ、今度ためしてみてください！	,io,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.8,-0.6000000000000005,0,0.1915611908353896,0.3020443844665699,0.12400541737701787
1902M3001_042,6000.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは少し「本」について話しましょう,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-54.0,4.0,0.20000000000000018,0,-0.12885622894940943,0.03890477709624984,0.023397837084980225
1902M3001_043,998.0,14.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6, 最近本は読みましたか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.0,4.6,0.5999999999999996,1,0.8491795444758912,-0.052502263654050606,0.08813440205471318
1902M3001_044,911.0,13.0,31.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4, 本はよく読む方ですか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,4.4,-0.1999999999999993,1,0.6521507049213477,0.7514058713424719,-0.0695583136963637
1902M3001_045,468.0,39.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 本を買うときは本屋さんにいきますか？それともウェブで「ダウンロード」しますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,5.2,0.7999999999999998,1,0.44610720099436707,0.5074682528862426,0.5919388136405317
1902M3001_046,2814.0,22.0,72.0,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, その本のどういったところが好きなんですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-17.0,5.4,0.20000000000000018,1,0.36386777011141075,0.5764669254841153,0.5601067236668638
1902M3001_047,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,4.0,-1.4000000000000004,0,0.7687634361754988,-0.0200161963762315,0.1281536342276409
1902M3001_048,2401.0,20.0,100.0,-80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6, 具体的に教えてもらっていいですか？,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.6,1.5999999999999996,1,-0.05372294050026107,-0.12346725648502944,-0.008596405676081097
1902M3001_049,6000.0,16.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, なるほど、よくご存じですね・・,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.8,-1.7999999999999998,0,0.0,0.0,0.0
1902M3001_050,1462.0,18.0,194.0,-176.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8, もう少し詳しく教えてください。,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.8,2.0,0,0.0,0.16007932656826573,-0.06258366321103233
1902M3001_051,6000.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6, いいですね，とても興味深いです！,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.6,-2.1999999999999997,0,0.26283333289419175,0.0,0.2690237460150763
1902M3001_052,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それではつぎの話題にうつりたいとおもいます。,op,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.3999999999999999,0,0.18565440199678165,0.06083203726631523,0.0
1902M3001_053,544.0,42.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.2,1.2000000000000002,1,-0.09905308071894924,0.0331691333537393,0.1321386686444354
1902M3001_054,1049.0,30.0,99.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6, 「エスエヌエス」を利用して、何か面白かったことはありますか・・,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,5.6,0.39999999999999947,0,0.5295215054819169,0.0377966682083565,0.12938203403257248
1902M3001_055,276.0,28.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0, 「エスエヌエス」のともだちと実際に、会ったことはありますか・・,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.0,-1.5999999999999996,0,0.36799527913032937,-0.0006412352121328779,-0.11236694636919126
1902M3001_056,866.0,22.0,81.0,-59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 具体的になんのために利用していますか？,qw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,5.2,1.2000000000000002,1,-0.1048974627814396,0.4309219964201337,0.4219894994203623
1902M3001_057,6000.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そういうふうに利用されているのですね。,oa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,-1.2000000000000002,0,0.36722983939722004,0.1488263759354153,0.31817410853197853
1902M3001_058,2129.0,21.0,91.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6, これは「おすすめ」というものはありますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.6,0.5999999999999996,1,0.16340177258514743,-1.0901089775794869e-05,0.5617811370752003
1902M3001_059,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、勉強になります・・,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,-0.5999999999999996,0,0.09993863263172816,0.148659131836592,0.08578930329008805
1902M3001_060,408.0,26.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, ショッピングで「アマゾン」などはよく利用しますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,1,-0.014007100513922325,-0.0608914197778793,0.301549931049396
1902M3001_061,112.0,13.0,43.0,-30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 使い心地はどうですか？,qw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,5.2,0.20000000000000018,1,0.0032048562854553333,-0.014417131755152362,-0.22177863378683624
1902M3001_062,655.0,20.0,57.0,-37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 具体的にどういったものを買いますか？,qw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.2,0.0,1,-0.014134151832621854,0.03675442133013705,-0.023861352540645912
1902M3001_063,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,4.0,-1.2000000000000002,0,0.0,0.0,0.0
1902M3001_064,594.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, ありがとうございました・・,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.2,0.20000000000000018,0,0.0,0.0,0.0
1902M3001_065,500.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2, それでは少し「学校」について話しましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.2,0.0,0,0.0,0.0,0.0
1902M3001_066,1111.0,29.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, 学生時代、一番楽しかった学年はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.2,1.0,1,0.0,0.0,0.0
1902M3001_067,506.0,18.0,93.0,-75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.2, その時、どんなことをしたのですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,6.2,1.0,1,0.20057735571756255,0.0,0.0
1902M3001_068,882.0,34.0,35.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8, 今までの体験の中で、そのほか、楽しかったことはありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.8,-0.40000000000000036,1,0.27236200555586165,0.4244787695065724,0.0
1902M3001_069,764.0,18.0,109.0,-91.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.4, 具体的にはどういったものですか？,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,6.4,0.6000000000000005,1,-0.08892632955841605,0.029112484387988687,0.024984484033392994
1902M3001_070,6000.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0, それは楽しい時間でしたね！,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.0,-2.4000000000000004,0,0.11358154914809798,-0.015151336056251364,0.09182420334043491
1902M3001_071,542.0,31.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, そうですか、貴重な体験談をありがとうございました・・,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.2,0.20000000000000018,0,-0.08010698084006808,0.11400183844666871,0.0459981832767052
1902M3001_072,2650.0,65.0,61.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8, それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,4.8,0.5999999999999996,1,0.05832153671427141,0.17709543657152635,0.10377336109890853
1902M3001_073,1732.0,37.0,81.0,-44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-28.0,5.0,0.20000000000000018,1,0.2249393309899268,0.0909343055440544,0.1181018622675842
1902M3001_074,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、ありがとうございました。,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-20.0,4.0,-1.0,0,0.0,0.0,0.0
1902M4001_001,1058.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, これから本番の収録を開始します。,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.018783400516262604
1902M4001_002,625.0,60.0,13.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4, はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.4,0.40000000000000036,0,0.48182990044758656,0.0,0.0
1902M4001_005,1214.0,32.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, きょうはここまでなにで来られましたか？乗り物は乗りましたか？,qy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,5.2,0.7999999999999998,1,0.2726849603053146,0.1553568080293172,0.0
1902M4001_006,975.0,19.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, ここに来るまで迷いませんでしたか・・,qy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,5.2,0.0,0,0.22994334463325716,0.01515459829784214,0.053342929700949455
1902M4001_007,1233.0,17.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6, 時間はどのくらいかかりましたか？,qw,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.6,-0.6000000000000005,1,0.19046099575804165,0.06250370877289627,0.0891404959904227
1902M4001_008,6000.0,50.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.8,-0.7999999999999998,0,0.017682224863482837,0.223598530494108,0.4318222427692689
1902M4001_009,1621.0,22.0,15.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4, きょうは来ていただいてありがとうございます！,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,4.4,0.6000000000000005,0,0.0496747238031229,0.07990077486467481,-0.009888340934398865
1902M4001_010,1082.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.4, それでは「食べ物」について話しましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4,0.0,0,0.0,0.0,0.0
1902M4001_011,1316.0,23.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, 甘いものと、からいものどちらがお好きですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.4,1.0,1,0.0,0.02856965348638104,0.4622333982810914
1902M4001_012,1131.0,44.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,6.0,0.5999999999999996,1,0.765677400810316,0.0,0.06122933177608575
1902M4001_013,1354.0,20.0,42.0,-22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6, なるほど、普段はどこでスイーツを買いますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-24.0,5.6,-0.40000000000000036,1,0.36728518659490095,0.0024926932321930433,0.0
